2,  0.001488181837872, 6.635823190582e-05
2,  6.615322178683e-08, 9.087502722327e-06
5,  0.0006059056468454, 3.172993984801e-05
5,  4.209107328375e-08, 6.019591762829e-06
10,  0.000598723080057, 3.101882652246e-05
10,  3.745225744134e-08, 7.498304045672e-06
50,  6.952099832888e-05, 0.0001127918487982
50,  1.461530894152e-08, 9.693953417766e-08
100,  3.355382228529e-05, 4.692001408735e-05
100,  1.544905787053e-08, 5.335472416323e-06
150,  2.166576359242e-05, 8.455950255071e-05
150,  1.743648738812e-08, 4.767104986314e-06
200,  1.607207683664e-05, 4.774153652454e-05
200,  1.546624907643e-08, 9.918361535632e-06
250,  9.651526334499e-06, 3.061316053898e-05
250,  1.225775678637e-08, 7.039159045874e-06
300,  7.523553264615e-06, 3.302666074445e-05
300,  1.180646815357e-08, 3.881756703628e-06
350,  6.157862680964e-06, 5.646678633342e-05
350,  1.204730762265e-08, 6.366422855564e-07
400,  5.203277641289e-06, 3.466992037104e-05
400,  1.252584404076e-08, 2.52601257511e-06
450,  4.404848744273e-06, 1.120795873133e-05
450,  1.335094479076e-08, 4.733252771949e-07
500,  3.769979598516e-06, 4.713308285931e-05
500,  1.418208225759e-08, 9.473955028483e-06
550,  3.252894663375e-06, 2.499432903758e-06
550,  1.388308555428e-08, 2.029775960199e-06
600,  2.710129228141e-06, 5.906988646576e-05
600,  1.340982159461e-08, 4.363823221443e-06
650,  2.117536963172e-06, 5.103282923447e-05
650,  1.240526368429e-08, 4.012861620772e-07
700,  1.523551012061e-06, 4.975131754303e-05
700,  1.103400051775e-08, 4.521124836732e-06
750,  1.119858111283e-06, 1.981515819471e-05
750,  9.757689628373e-09, 9.372113529249e-06
800,  1.163386446652e-06, 7.337621328229e-05
800,  9.921423772637e-09, 7.734367199586e-06
810,  1.201163149486e-06, 4.842032934871e-05
810,  1.030749184804e-08, 4.723643429294e-06
820,  1.26565109732e-06, 6.982644342823e-05
820,  1.042819155245e-08, 6.475348572899e-06
830,  1.302599778534e-06, 3.062502775375e-06
830,  1.041552102664e-08, 6.425990204395e-06
840,  1.368292668634e-06, 5.41866542938e-05
840,  1.069042571344e-08, 9.617573363485e-06
850,  1.440562150878e-06, 3.731245212979e-05
850,  1.116711529399e-08, 1.045310384473e-05
860,  1.423567288524e-06, 7.128972214598e-05
860,  1.120397161815e-08, 4.028629552177e-06
870,  1.508641325616e-06, 1.970547025154e-05
870,  1.19515711153e-08, 2.509997216293e-06
880,  1.528913797799e-06, 4.29816686931e-05
880,  1.215446927161e-08, 4.923573321935e-06
890,  1.585502751341e-06, 2.569056571522e-05
890,  1.270658950586e-08, 5.332771678912e-06
800,  1.162406420225e-06, 3.320657986761e-05
900,  1.560274461354e-06, 4.366994707183e-05
900,  1.29369827778e-08, 1.509424829127e-06
950,  1.583142471433e-06, 4.709762760546e-05
950,  1.472902502335e-08, 5.643026490532e-07
900,  1.578356125242e-06, 3.191427414473e-05
1500,  6.709466672642e-07, 1.422281053554e-05
1500,  2.891272330309e-08, 3.32570978312e-07
1600,  5.89887237369e-07, 2.677311189592e-05
1600,  3.1488791987e-08, 7.926361410338e-06
1700,  5.100491169427e-07, 5.312098218191e-06
1700,  3.412321951688e-08, 3.30967112161e-06
1800,  4.646511325015e-07, 1.985531004456e-05
1800,  3.796295411391e-08, 5.909001644433e-06
1900,  4.525983850677e-07, 2.270388906345e-05
1900,  4.210260813906e-08, 3.483343164135e-06
2000,  3.955186803049e-07, 1.287787127602e-06
2000,  4.428034541556e-08, 2.176507503115e-06
2100,  3.411976254088e-07, 1.385627084804e-05
2100,  4.716284552998e-08, 3.123061435684e-06
2200,  3.053071674504e-07, 5.018760191433e-06
2200,  5.010776131232e-08, 8.030893762445e-06
2300,  2.744833465018e-07, 6.270849949086e-06
2300,  5.422068500471e-08, 2.660406512422e-06
2400,  2.334054539922e-07, 7.133079242827e-07
2400,  5.91211672636e-08, 5.048417905051e-06
2500,  2.049288014311e-07, 7.585856331538e-06
2500,  6.240365109452e-08, 9.895891572853e-08
2600,  1.771507519017e-07, 2.23548168643e-06
2600,  6.839919650002e-08, 2.417825909262e-06
2700,  1.553574198737e-07, 2.120573972419e-06
2700,  7.591174941119e-08, 2.724425917755e-06
2800,  1.262545388629e-07, 3.093118823294e-06
2800,  9.478181044886e-08, 2.231033136013e-09
